itemId,group,display,demoAudioKey,demoFile,demoSha256,examples,sourceUrl,license,availability,reviewStatus
f4dde7c0-9f91-51ab-a441-d038a3ab47ca,nasal,ün,yun1,Pinyin/yun1.wav,581c560fcad894368bc8dfc27a3d6fa55ac92242567491048d79f5eecb8abb64,晕 (yūn); 军队 (jūn duì); 头晕 (tóu yūn); 云 (yún); 云彩 (yún cai); 允 (yǔn); 允许 (yǔn xǔ); 运 (yùn); 运动 (yùn dòng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yun1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
63ddd606-8466-54f3-a40c-c5fb73b962e3,nasal,ang,ang1,Pinyin/ang1.wav,338bf5d005b244856a8736c48de381e4cf95496d52746528321c2efbc907a232,帮 (bāng); 南方 (nán fāng); 帮助 (bāng zhù); 长 (cháng); 匆忙 (cōng máng); 长期 (cháng qī); 绑 (bǎng); 翅膀 (chì bǎng); 绑架 (bǎng jià); 棒 (bàng); 波浪 (bō làng); 棒球 (bàng qiú),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ang1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
51e1d284-f2a8-50cf-a1e8-088ebc3cfb7f,nasal,eng,eng1,Pinyin/eng1.wav,3fcf4843341bc9dc5cc5a645ceafeee36cc5e22022bb03d21ad17cd7b0f81b54,灯 (dēng); 电灯 (diàn dēng); 能 (néng); 朋友 (péng you); 能够 (néng gòu); 等 (děng); 寒冷 (hán lěng); 等待 (děng dài); 凳 (dèng); 纠正 (jiū zhèng); 凳子 (dèng zi),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-eng1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
aa74318c-152d-52c2-9414-99e335c9202b,nasal,ing,ying1,Pinyin/ying1.wav,d62d0d68cfc482bcb11a18ae0a4899298a6b7808f9094a874030b3d5286ef127,丁 (dīng); 叮嘱 (dīng zhǔ); 园丁 (yuán dīng); 迎 (yíng); 苹果 (píng guǒ); 欢迎 (huān yíng); 顶 (dǐng); 顶点 (dǐng diǎn); 定 (dìng); 决定 (jué dìng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ying1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
a35c739a-0136-523e-a2e2-59edf95ab610,nasal,ong,,,,冬 (dōng); 冬天 (dōng tiān); 红 (hóng); 容易 (róng yì); 红旗 (hóng qí); 懂 (dǒng); 懂得 (dǒng de); 动 (dòng); 移动 (yí dòng),,,MISSING,NOT RUN
44389972-3024-5acd-9a21-9fe805b0739e,whole,zhi,zhi1,Pinyin/zhi1.wav,3bf1327d1e49f0e52669eb2c91206e78a1a85605149274a7c8f234de49c75264,知 (zhī); 蜘蛛 (zhī zhū); 知道 (zhī dao); 直 (zhí); 直接 (zhí jiē); 纸 (zhǐ); 纸张 (zhǐ zhāng); 至 (zhì); 至少 (zhì shǎo),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zhi1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
cbd3306f-17a3-5823-a57a-8a2ae6fd5531,whole,chi,chi1,Pinyin/chi1.wav,8fa46c62200ae22607f2ee788ba68a5fb089c6d87f5b56930e2b9e241f874a30,吃 (chī); 好吃 (hǎo chī); 迟 (chí); 迟到 (chí dào); 尺 (chǐ); 尺子 (chǐ zi); 赤 (chì); 翅膀 (chì bǎng); 赤红 (chì hóng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%90%83.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
abc6718c-7493-5dfc-b6c6-aecf2fa09436,whole,shi,shi1,Pinyin/shi1.wav,03ea515ed5969004dd4760e023d7672dc2a323cab237a39c8fea4915788f4d86,诗 (shī); 老师 (lǎo shī); 诗人 (shī rén); 十 (shí); 时间 (shí jiān); 十分 (shí fēn); 史 (shǐ); 历史 (lì shǐ); 是 (shì); 格式 (gé shì); 是否 (shì fǒu),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-shi1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
79645865-bff5-5a43-96dd-dccb24360ca6,whole,ri,ri1,Pinyin/ri1.wav,f49025c2d98fea16f82c9bb1917f12d7206d1f1ab2ae4008928bfc23cc53d64b,日 (rì); 日记 (rì jì),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ri1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
aec171a6-aeee-524c-992c-fc9859e30883,whole,zi,zi1,Pinyin/zi1.wav,3a995f612fbe8016eec2d3edf31dcb3d77dabcb2d74f7c63664055916c04aa48,资 (zī); 资源 (zī yuán); 子 (zǐ); 子孙 (zǐ sūn); 字 (zì); 自己 (zì jǐ); 文字 (wén zì),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-zi1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
6dcc414d-9ac6-58ee-a2e3-f49fecd54ba5,whole,ci,ci1,Pinyin/ci1.wav,597656b4f077c5b67bde4cd456d923383e9215489d075290c10a8d54b0edb5bc,雌 (cī); 雌雄 (cī xióng); 词 (cí); 词典 (cí diǎn); 此 (cǐ); 彼此 (bǐ cǐ); 次 (cì); 刺激 (cì jī); 次数 (cì shù),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ci1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
4a141506-9ab5-55d3-9f8d-9337c3f91176,whole,si,si1,Pinyin/si1.wav,9d8bbf6b3367cc93865c9ede4f6d3b18c1156b4e4cc0bb542f73fc1a2c3ce8db,丝 (sī); 丝毫 (sī háo); 死 (sǐ); 死亡 (sǐ wáng); 四 (sì); 四季 (sì jì),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-si1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
439c500e-2f7a-5b95-8c68-57d7a2de623b,whole,yi,yi1,Pinyin/yi1.wav,590058d9c7cac27f6129246f6e7f687197d8fec928da03c627bcfe91d0f98f4f,衣 (yī); 衣服 (yī fu); 移 (yí); 阿姨 (ā yí); 移动 (yí dòng); 椅 (yǐ); 可以 (kě yǐ); 椅子 (yǐ zi); 意 (yì); 容易 (róng yì); 意思 (yì si),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yi1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
7a4cd3ef-b9f8-5d55-8fd8-83a758467dd5,whole,wu,wu1,Pinyin/wu1.wav,408f4e2b8b4339084793d19786e835f824af06f9ab9134148e787eb4a2f6b850,屋 (wū); 屋子 (wū zi); 无 (wú); 无数 (wú shù); 五 (wǔ); 午饭 (wǔ fàn); 五官 (wǔ guān); 物 (wù); 礼物 (lǐ wù),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-wu1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
78682b3e-b336-5194-941b-45684dc73586,whole,yu,yu1,Pinyin/yu1.wav,c6ecad3fb29bd968c05bcf1ae3aed9f1762069c8e639fea90eb1f509bad921f5,淤 (yū); 淤泥 (yū ní); 鱼 (yú); 金鱼 (jīn yú); 雨 (yǔ); 雨伞 (yǔ sǎn); 玉 (yù); 玉米 (yù mǐ),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yu1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
2b9b518b-6880-5430-ba2a-3ea6358e5741,whole,ye,ye1,Pinyin/ye1.wav,39cfabb5000825c8160c91e80909ba115eb5a146ecb420f6d6aa475a4f905725,椰 (yē); 椰子 (yē zi); 爷 (yé); 爷爷 (yé ye); 野 (yě); 野外 (yě wài); 夜 (yè); 夜晚 (yè wǎn),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ye1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
a7da34d1-4751-5d31-ac63-34fefbf4b3a4,whole,yue,yue1,Pinyin/yue1.wav,7cb987b9650c3e5290858f59b789e4940a1c93cc0992deaee016c33baf7eadec,约 (yuē); 约会 (yuē huì); 月 (yuè); 月亮 (yuè liang),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yue1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
345ecdf7-2c32-5ea4-aab7-5fdfb1e2d9e1,whole,yuan,yuan1,Pinyin/yuan1.wav,b7f5f259174c05ce25ee938e9f67d02c3c51045ffdf9ac3999ab0601f9ac1f9f,冤 (yuān); 冤枉 (yuān wang); 元 (yuán); 资源 (zī yuán); 元旦 (yuán dàn); 远 (yuǎn); 远方 (yuǎn fāng); 院 (yuàn); 医院 (yī yuàn),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yuan1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
16d9e9ac-a65a-5fbd-a7f5-05764ab73a5a,whole,yin,yin1,Pinyin/yin1.wav,3797bf3c9f883e2beb81687073a88541892edb5c1de7fa16a87bf71771a8e0b4,音 (yīn); 音乐 (yīn yuè); 银 (yín); 银行 (yín háng); 引 (yǐn); 引导 (yǐn dǎo); 印 (yìn); 印象 (yìn xiàng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yin1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
96e2ea88-66de-50bb-a761-3a7012b69552,whole,yun,yun1,Pinyin/yun1.wav,581c560fcad894368bc8dfc27a3d6fa55ac92242567491048d79f5eecb8abb64,晕 (yūn); 头晕 (tóu yūn); 云 (yún); 云彩 (yún cai); 允 (yǔn); 允许 (yǔn xǔ); 运 (yùn); 运动 (yùn dòng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-yun1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
17bad2ad-9af5-5f6d-832b-4369fa0c87bb,whole,ying,ying1,Pinyin/ying1.wav,d62d0d68cfc482bcb11a18ae0a4899298a6b7808f9094a874030b3d5286ef127,英 (yīng); 英雄 (yīng xióng); 迎 (yíng); 欢迎 (huān yíng); 影 (yǐng); 电影 (diàn yǐng); 硬 (yìng); 坚硬 (jiān yìng),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/syllabs/cmn-ying1.mp3,CC BY-SA (source does not specify version),PRESENT,NOT RUN
